size,threads,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,algorithm,pi_est
262736325,12,0.764591742,7.267135000,0.000425000,7.267560000,262736325,0.343630,343.629561,2,openmp_needles,3.141581148
394104487,12,1.094207758,10.890668000,0.000444000,10.891112000,394104487,0.360173,360.173362,2,openmp_needles,3.141581369
591156730,12,1.552511061,16.486032000,0.002382000,16.488414000,591156730,0.380775,380.774569,2,openmp_needles,3.141582093
886735095,12,2.315291574,24.859385000,0.009381000,24.868766000,886735095,0.382991,382.990680,2,openmp_needles,3.141582972
1330102642,12,3.468974913,37.197277000,0.003380000,37.200657000,1330102642,0.383428,383.428153,2,openmp_needles,3.141582841
400000,12,0.007741587,0.076168000,0.000959000,0.077127000,400000,0.051669,51.668992,2,openmp_needles,3.141838290
600000,12,0.007393294,0.063424000,0.000000000,0.063424000,600000,0.081155,81.154625,2,openmp_needles,3.141788935
900000,12,0.016529255,0.130020000,0.000244000,0.130264000,900000,0.054449,54.448915,2,openmp_needles,3.141054277
1350000,12,0.009762183,0.101404000,0.000350000,0.101754000,1350000,0.138289,138.288741,2,openmp_needles,3.141397806
2025000,12,0.019980001,0.112796000,0.000195000,0.112991000,2025000,0.101351,101.351346,2,openmp_needles,3.141570816
3037500,12,0.029586823,0.241985000,0.000213000,0.242198000,3037500,0.102664,102.663946,2,openmp_needles,3.141541574
4556250,12,0.021863521,0.208975000,0.000361000,0.209336000,4556250,0.208395,208.395070,2,openmp_needles,3.141604392
6834375,12,0.038647462,0.265476000,0.000146000,0.265622000,6834375,0.176839,176.838909,2,openmp_needles,3.141613057
10251562,12,0.045614407,0.354179000,0.000259000,0.354438000,10251562,0.224744,224.743950,2,openmp_needles,3.141612422
15377343,12,0.063638212,0.503045000,0.000329000,0.503374000,15377343,0.241637,241.636943,2,openmp_needles,3.141562039
23066015,12,0.077490540,0.684095000,0.000000000,0.684095000,23066015,0.297662,297.662334,2,openmp_needles,3.141576655
34599022,12,0.117559536,1.040009000,0.000225000,1.040234000,34599022,0.294311,294.310638,2,openmp_needles,3.141595721
51898533,12,0.202846405,1.444520000,0.001388000,1.445908000,51898533,0.255851,255.851382,2,openmp_needles,3.141580318
77847800,12,0.236564120,2.164253000,0.002329000,2.166582000,77847800,0.329077,329.076954,2,openmp_needles,3.141580401
116771700,12,0.340664935,3.297192000,0.000995000,3.298187000,116771700,0.342776,342.775813,2,openmp_needles,3.141577232
175157550,12,0.479892683,4.941290000,0.007965000,4.949255000,175157550,0.364993,364.993167,2,openmp_needles,3.141583176
262736325,12,0.740113572,7.339903000,0.002998000,7.342901000,262736325,0.354995,354.994605,2,openmp_needles,3.141581223
394104487,12,1.094186890,10.951757000,0.000423000,10.952180000,394104487,0.360180,360.180231,2,openmp_needles,3.141581319
591156730,12,1.602949176,16.427158000,0.000998000,16.428156000,591156730,0.368793,368.793184,2,openmp_needles,3.141582327
886735095,12,2.353112446,24.840847000,0.005993000,24.846840000,886735095,0.376835,376.834986,2,openmp_needles,3.141582994
1330102642,12,3.449707596,37.428340000,0.026922000,37.455262000,1330102642,0.385570,385.569677,2,openmp_needles,3.141582863
400000,12,0.004304045,0.039667000,0.000000000,0.039667000,400000,0.092936,92.935831,2,openmp_needles,3.141665554
600000,12,0.010646751,0.089172000,0.000433000,0.089605000,600000,0.056355,56.355220,2,openmp_needles,3.141706680
900000,12,0.008686448,0.078106000,0.000000000,0.078106000,900000,0.103610,103.609669,2,openmp_needles,3.141087165
1350000,12,0.009994329,0.059312000,0.000875000,0.060187000,1350000,0.135077,135.076602,2,openmp_needles,3.141375876
2025000,12,0.019460967,0.121633000,0.000192000,0.121825000,2025000,0.104054,104.054439,2,openmp_needles,3.141580564
3037500,12,0.027181084,0.184875000,0.001964000,0.186839000,3037500,0.111751,111.750510,2,openmp_needles,3.141535076
4556250,12,0.024755219,0.218642000,0.001976000,0.220618000,4556250,0.184052,184.052098,2,openmp_needles,3.141597893
6834375,12,0.035238704,0.274746000,0.000146000,0.274892000,6834375,0.193945,193.945129,2,openmp_needles,3.141618833
10251562,12,0.045255974,0.360408000,0.002897000,0.363305000,10251562,0.226524,226.523950,2,openmp_needles,3.141608571
15377343,12,0.058703063,0.499326000,0.000978000,0.500304000,15377343,0.261951,261.951289,2,openmp_needles,3.141563322
23066015,12,0.087149678,0.689037000,0.002295000,0.691332000,23066015,0.264671,264.671259,2,openmp_needles,3.141576227
34599022,12,0.126832960,1.042585000,0.000360000,1.042945000,34599022,0.272792,272.792041,2,openmp_needles,3.141594295
51898533,12,0.171601200,1.430193000,0.003386000,1.433579000,51898533,0.302437,302.436889,2,openmp_needles,3.141580318
77847800,12,0.249099824,2.257533000,0.000995000,2.258528000,77847800,0.312516,312.516479,2,openmp_needles,3.141580655
116771700,12,0.366214032,3.257839000,0.002995000,3.260834000,116771700,0.318862,318.861894,2,openmp_needles,3.141577654
175157550,12,0.490809007,4.908291000,0.000420000,4.908711000,175157550,0.356875,356.875174,2,openmp_needles,3.141583402
262736325,12,0.743317427,7.241582000,0.000000000,7.241582000,262736325,0.353465,353.464503,2,openmp_needles,3.141580922
394104487,12,1.072661275,11.021548000,0.001428000,11.022976000,394104487,0.367408,367.408143,2,openmp_needles,3.141581319
591156730,12,1.592842976,16.477656000,0.001997000,16.479653000,591156730,0.371133,371.133087,2,openmp_needles,3.141582243
886735095,12,2.471284332,24.731968000,0.003996000,24.735964000,886735095,0.358815,358.815489,2,openmp_needles,3.141582883
1330102642,12,3.544910943,36.885030000,0.005995000,36.891025000,1330102642,0.375215,375.214685,2,openmp_needles,3.141582819
400000,12,0.008064121,0.080474000,0.000000000,0.080474000,400000,0.049602,49.602430,2,openmp_needles,3.141665554
600000,12,0.009675340,0.081910000,0.000402000,0.082312000,600000,0.062013,62.013325,2,openmp_needles,3.141788935
900000,12,0.011905089,0.083073000,0.000000000,0.083073000,900000,0.075598,75.597923,2,openmp_needles,3.141120054
1350000,12,0.015352669,0.082688000,0.000926000,0.083614000,1350000,0.087933,87.932593,2,openmp_needles,3.141419736
2025000,12,0.017136612,0.147460000,0.000112000,0.147572000,2025000,0.118168,118.168049,2,openmp_needles,3.141565943
3037500,12,0.024193946,0.171910000,0.000227000,0.172137000,3037500,0.125548,125.547937,2,openmp_needles,3.141512332
4556250,12,0.029428805,0.208747000,0.002023000,0.210770000,4556250,0.154823,154.822800,2,openmp_needles,3.141606558
6834375,12,0.031392876,0.291273000,0.000343000,0.291616000,6834375,0.217705,217.704647,2,openmp_needles,3.141618833
10251562,12,0.045182175,0.345161000,0.000139000,0.345300000,10251562,0.226894,226.893947,2,openmp_needles,3.141616273
15377343,12,0.061999839,0.494664000,0.001205000,0.495869000,15377343,0.248022,248.022305,2,openmp_needles,3.141556904
23066015,12,0.083504987,0.723146000,0.000986000,0.724132000,23066015,0.276223,276.223203,2,openmp_needles,3.141580078
34599022,12,0.117005061,1.008331000,0.002973000,1.011304000,34599022,0.295705,295.705346,2,openmp_needles,3.141594295
51898533,12,0.168549257,1.498703000,0.000395000,1.499098000,51898533,0.307913,307.913152,2,openmp_needles,3.141583741
77847800,12,0.251079306,2.210283000,0.000358000,2.210641000,77847800,0.310053,310.052633,2,openmp_needles,3.141580021
116771700,12,0.360644926,3.247387000,0.000000000,3.247387000,116771700,0.323786,323.785784,2,openmp_needles,3.141578077
175157550,12,0.536593338,4.869230000,0.000428000,4.869658000,175157550,0.326425,326.425130,2,openmp_needles,3.141582895
262736325,12,0.701339606,7.241194000,0.000000000,7.241194000,262736325,0.374621,374.620687,2,openmp_needles,3.141580810
394104487,12,1.093725869,11.012745000,0.000998000,11.013743000,394104487,0.360332,360.332052,2,openmp_needles,3.141581469
591156730,12,1.608068224,16.464767000,0.002995000,16.467762000,591156730,0.367619,367.619185,2,openmp_needles,3.141582327
886735095,12,2.346644463,24.776121000,0.011425000,24.787546000,886735095,0.377874,377.873644,2,openmp_needles,3.141582939
1330102642,12,3.482312373,37.485006000,0.001998000,37.487004000,1330102642,0.381960,381.959600,2,openmp_needles,3.141582767
400000,12,0.005018494,0.047878000,0.000000000,0.047878000,400000,0.079705,79.705186,2,openmp_needles,3.141566856
600000,12,0.024298652,0.140706000,0.000935000,0.141641000,600000,0.024693,24.692728,2,openmp_needles,3.141953457
900000,12,0.008792075,0.083928000,0.000286000,0.084214000,900000,0.102365,102.364914,2,openmp_needles,3.141054277
1350000,12,0.015882161,0.085765000,0.001162000,0.086927000,1350000,0.085001,85.001027,2,openmp_needles,3.141375876
2025000,12,0.011265430,0.088713000,0.004353000,0.093066000,2025000,0.179753,179.753458,2,openmp_needles,3.141634177
3037500,12,0.022893368,0.169082000,0.000163000,0.169245000,3037500,0.132680,132.680347,2,openmp_needles,3.141561069
4556250,12,0.024164890,0.179245000,0.001117000,0.180362000,4556250,0.188548,188.548344,2,openmp_needles,3.141597893
6834375,12,0.037934032,0.263668000,0.000971000,0.264639000,6834375,0.180165,180.164740,2,openmp_needles,3.141624610
10251562,12,0.044543897,0.361686000,0.001963000,0.363649000,10251562,0.230145,230.145153,2,openmp_needles,3.141611459
15377343,12,0.061037554,0.471858000,0.000962000,0.472820000,15377343,0.251932,251.932491,2,openmp_needles,3.141556262
23066015,12,0.086693880,0.696204000,0.000338000,0.696542000,23066015,0.266063,266.062783,2,openmp_needles,3.141576227
34599022,12,0.121886034,0.999524000,0.000323000,0.999847000,34599022,0.283864,283.863712,2,openmp_needles,3.141592584
51898533,12,0.164739383,1.469724000,0.000408000,1.470132000,51898533,0.315034,315.034159,2,openmp_needles,3.141582790
77847800,12,0.245727561,2.204756000,0.000336000,2.205092000,77847800,0.316805,316.805326,2,openmp_needles,3.141579007
116771700,12,0.355591679,3.257951000,0.001367000,3.259318000,116771700,0.328387,328.387043,2,openmp_needles,3.141577316
175157550,12,0.526503948,4.867869000,0.009970000,4.877839000,175157550,0.332680,332.680411,2,openmp_needles,3.141583345
262736325,12,0.736453046,7.315323000,0.005968000,7.321291000,262736325,0.356759,356.759099,2,openmp_needles,3.141580359
394104487,12,1.156356210,11.026370000,0.004987000,11.031357000,394104487,0.340816,340.815817,2,openmp_needles,3.141581545
591156730,12,1.662503937,16.419263000,0.002381000,16.421644000,591156730,0.355582,355.582153,2,openmp_needles,3.141582126
886735095,12,2.365446606,24.856495000,0.003994000,24.860489000,886735095,0.374870,374.870053,2,openmp_needles,3.141582939
1330102642,12,3.552737007,37.265522000,0.004422000,37.269944000,1330102642,0.374388,374.388152,2,openmp_needles,3.141582670
400000,12,0.007358618,0.072668000,0.000365000,0.073033000,400000,0.054358,54.358033,2,openmp_needles,3.141690229
600000,12,0.016476053,0.097740000,0.000277000,0.098017000,600000,0.036416,36.416489,2,openmp_needles,3.141953457
900000,12,0.018195445,0.112795000,0.001381000,0.114176000,900000,0.049463,49.462929,2,openmp_needles,3.141141980
1350000,12,0.013020728,0.119518000,0.000968000,0.120486000,1350000,0.103681,103.680839,2,openmp_needles,3.141332018
2025000,12,0.017213044,0.101666000,0.000158000,0.101824000,2025000,0.117643,117.643341,2,openmp_needles,3.141653673
3037500,12,0.023227644,0.159541000,0.000965000,0.160506000,3037500,0.130771,130.770904,2,openmp_needles,3.141554570
4556250,12,0.029877935,0.184897000,0.000173000,0.185070000,4556250,0.152495,152.495479,2,openmp_needles,3.141580564
6834375,12,0.037378390,0.269149000,0.000942000,0.270091000,6834375,0.182843,182.842947,2,openmp_needles,3.141623166
10251562,12,0.044480568,0.375833000,0.000319000,0.376152000,10251562,0.230473,230.472821,2,openmp_needles,3.141612422
15377343,12,0.056284536,0.461675000,0.001142000,0.462817000,15377343,0.273207,273.207245,2,openmp_needles,3.141555621
23066015,12,0.081261839,0.709900000,0.000000000,0.709900000,23066015,0.283848,283.848056,2,openmp_needles,3.141576227
34599022,12,0.117837454,1.006154000,0.001981000,1.008135000,34599022,0.293617,293.616510,2,openmp_needles,3.141592013
51898533,12,0.170126364,1.493403000,0.003967000,1.497370000,51898533,0.305059,305.058733,2,openmp_needles,3.141583741
77847800,12,0.247245760,2.213235000,0.001353000,2.214588000,77847800,0.314860,314.860000,2,openmp_needles,3.141579387
116771700,12,0.364517585,3.240870000,0.000995000,3.241865000,116771700,0.320346,320.345862,2,openmp_needles,3.141578161
175157550,12,0.510465271,4.967147000,0.001405000,4.968552000,175157550,0.343133,343.133137,2,openmp_needles,3.141583289
262736325,12,0.777961896,7.317187000,0.001366000,7.318553000,262736325,0.337724,337.723899,2,openmp_needles,3.141580584
394104487,12,1.046455027,10.962819000,0.000459000,10.963278000,394104487,0.376609,376.609101,2,openmp_needles,3.141581519
591156730,12,1.602910730,16.540444000,0.012981000,16.553425000,591156730,0.368802,368.802029,2,openmp_needles,3.141582260
886735095,12,2.524708931,24.679331000,0.000998000,24.680329000,886735095,0.351223,351.222703,2,openmp_needles,3.141582939
1330102642,12,3.587382657,37.138724000,0.007986000,37.146710000,1330102642,0.370772,370.772446,2,openmp_needles,3.141582841
400000,12,0.007457484,0.078853000,0.000000000,0.078853000,400000,0.053637,53.637393,2,openmp_needles,3.142603490
600000,12,0.017017637,0.095714000,0.000318000,0.096032000,600000,0.035258,35.257539,2,openmp_needles,3.141788935
900000,12,0.010479597,0.098615000,0.000194000,0.098809000,900000,0.085881,85.881165,2,openmp_needles,3.141098128
1350000,12,0.025817506,0.176595000,0.000216000,0.176811000,1350000,0.052290,52.290101,2,openmp_needles,3.141434356
2025000,12,0.016234420,0.102607000,0.002895000,0.105502000,2025000,0.124735,124.734977,2,openmp_needles,3.141385623
3037500,12,0.017763004,0.167823000,0.000383000,0.168206000,3037500,0.171001,171.001482,2,openmp_needles,3.141632553
4556250,12,0.024398156,0.198377000,0.000224000,0.198601000,4556250,0.186746,186.745670,2,openmp_needles,3.141632553
6834375,12,0.050593562,0.324408000,0.001983000,0.326391000,6834375,0.135084,135.083887,2,openmp_needles,3.141644828
10251562,12,0.048752642,0.374296000,0.000992000,0.375288000,10251562,0.210277,210.277055,2,openmp_needles,3.141605683
15377343,12,0.066202709,0.501806000,0.000117000,0.501923000,15377343,0.232277,232.276643,2,openmp_needles,3.141550486
23066015,12,0.086637119,0.700948000,0.000303000,0.701251000,23066015,0.266237,266.237096,2,openmp_needles,3.141567669
34599022,12,0.112135037,0.960891000,0.000000000,0.960891000,34599022,0.308548,308.547827,2,openmp_needles,3.141589731
51898533,12,0.163664401,1.446341000,0.000994000,1.447335000,51898533,0.317103,317.103369,2,openmp_needles,3.141570049
77847800,12,0.247308102,2.207248000,0.001992000,2.209240000,77847800,0.314781,314.780629,2,openmp_needles,3.141582683
116771700,12,0.376008727,3.272970000,0.000999000,3.273969000,116771700,0.310556,310.555824,2,openmp_needles,3.141579091
175157550,12,0.501723559,4.877117000,0.000996000,4.878113000,175157550,0.349112,349.111671,2,openmp_needles,3.141582162
262736325,12,0.737003771,7.270981000,0.000000000,7.270981000,262736325,0.356493,356.492511,2,openmp_needles,3.141579570
394104487,12,1.094617307,11.045298000,0.000998000,11.046296000,394104487,0.360039,360.038604,2,openmp_needles,3.141581019
591156730,12,1.594605948,16.526310000,0.004998000,16.531308000,591156730,0.370723,370.722767,2,openmp_needles,3.141582210
886735095,12,2.347614315,25.011416000,0.003419000,25.014835000,886735095,0.377718,377.717536,2,openmp_needles,3.141582939
1330102642,12,3.425893710,37.336835000,0.004332000,37.341167000,1330102642,0.388250,388.249828,2,openmp_needles,3.141582797
