modo,algoritmo,tamaño,workers,iteracion,tiempo
OpenMP,Needles,394104487,8,9,1.2144
OpenMP,Needles,591156730,8,9,1.8069
OpenMP,Needles,886735095,8,9,2.7070
OpenMP,Needles,1330102642,8,9,4.0652
OpenMP,Needles,400000,8,10,0.0032
OpenMP,Needles,600000,8,10,0.0035
OpenMP,Needles,900000,8,10,0.0117
OpenMP,Needles,1350000,8,10,0.0093
OpenMP,Needles,2025000,8,10,0.0086
OpenMP,Needles,3037500,8,10,0.0232
OpenMP,Needles,4556250,8,10,0.0201
OpenMP,Needles,6834375,8,10,0.0366
OpenMP,Needles,10251562,8,10,0.0421
OpenMP,Needles,15377343,8,10,0.0647
OpenMP,Needles,23066015,8,10,0.0845
OpenMP,Needles,34599022,8,10,0.1253
OpenMP,Needles,51898533,8,10,0.1657
OpenMP,Needles,77847800,8,10,0.2608
OpenMP,Needles,116771700,8,10,0.3933
OpenMP,Needles,175157550,8,10,0.5659
OpenMP,Needles,262736325,8,10,0.8317
OpenMP,Needles,394104487,8,10,1.1809
OpenMP,Needles,591156730,8,10,1.8206
OpenMP,Needles,886735095,8,10,2.7509
OpenMP,Needles,1330102642,8,10,4.0730
OpenMP,Needles,400000,12,1,0.0094
OpenMP,Needles,600000,12,1,0.0203
OpenMP,Needles,900000,12,1,0.0134
OpenMP,Needles,1350000,12,1,0.0301
OpenMP,Needles,2025000,12,1,0.0223
OpenMP,Needles,3037500,12,1,0.0227
OpenMP,Needles,4556250,12,1,0.0332
OpenMP,Needles,6834375,12,1,0.0422
OpenMP,Needles,10251562,12,1,0.0464
OpenMP,Needles,15377343,12,1,0.0607
OpenMP,Needles,23066015,12,1,0.0875
OpenMP,Needles,34599022,12,1,0.1232
OpenMP,Needles,51898533,12,1,0.1787
OpenMP,Needles,77847800,12,1,0.2529
OpenMP,Needles,116771700,12,1,0.3384
OpenMP,Needles,175157550,12,1,0.5022
OpenMP,Needles,262736325,12,1,0.7319
OpenMP,Needles,394104487,12,1,1.0674
OpenMP,Needles,591156730,12,1,1.6603
OpenMP,Needles,886735095,12,1,2.4055
OpenMP,Needles,1330102642,12,1,3.5170
OpenMP,Needles,400000,12,2,0.0094
OpenMP,Needles,600000,12,2,0.0253
OpenMP,Needles,900000,12,2,0.0167
OpenMP,Needles,1350000,12,2,0.0201
OpenMP,Needles,2025000,12,2,0.0254
OpenMP,Needles,3037500,12,2,0.0243
OpenMP,Needles,4556250,12,2,0.0352
OpenMP,Needles,6834375,12,2,0.0383
OpenMP,Needles,10251562,12,2,0.0538
OpenMP,Needles,15377343,12,2,0.0665
OpenMP,Needles,23066015,12,2,0.0857
OpenMP,Needles,34599022,12,2,0.1248
OpenMP,Needles,51898533,12,2,0.1711
OpenMP,Needles,77847800,12,2,0.2555
OpenMP,Needles,116771700,12,2,0.3683
OpenMP,Needles,175157550,12,2,0.5303
OpenMP,Needles,262736325,12,2,0.7503
OpenMP,Needles,394104487,12,2,1.1035
OpenMP,Needles,591156730,12,2,1.6302
OpenMP,Needles,886735095,12,2,2.3972
OpenMP,Needles,1330102642,12,2,3.5703
OpenMP,Needles,400000,12,3,0.0077
OpenMP,Needles,600000,12,3,0.0131
OpenMP,Needles,900000,12,3,0.0143
OpenMP,Needles,1350000,12,3,0.0173
OpenMP,Needles,2025000,12,3,0.0233
OpenMP,Needles,3037500,12,3,0.0343
OpenMP,Needles,4556250,12,3,0.0291
OpenMP,Needles,6834375,12,3,0.0419
OpenMP,Needles,10251562,12,3,0.0460
OpenMP,Needles,15377343,12,3,0.0623
OpenMP,Needles,23066015,12,3,0.0825
OpenMP,Needles,34599022,12,3,0.1263
OpenMP,Needles,51898533,12,3,0.1704
OpenMP,Needles,77847800,12,3,0.2501
OpenMP,Needles,116771700,12,3,0.3765
OpenMP,Needles,175157550,12,3,0.5413
OpenMP,Needles,262736325,12,3,0.7612
OpenMP,Needles,394104487,12,3,1.1362
OpenMP,Needles,591156730,12,3,1.5647
OpenMP,Needles,886735095,12,3,2.3658
OpenMP,Needles,1330102642,12,3,3.4944
OpenMP,Needles,400000,12,4,0.0090
OpenMP,Needles,600000,12,4,0.0165
OpenMP,Needles,900000,12,4,0.0133
OpenMP,Needles,1350000,12,4,0.0218
OpenMP,Needles,2025000,12,4,0.0156
OpenMP,Needles,3037500,12,4,0.0221
OpenMP,Needles,4556250,12,4,0.0350
OpenMP,Needles,6834375,12,4,0.0397
OpenMP,Needles,10251562,12,4,0.0454
OpenMP,Needles,15377343,12,4,0.0614
OpenMP,Needles,23066015,12,4,0.0767
OpenMP,Needles,34599022,12,4,0.1106
OpenMP,Needles,51898533,12,4,0.1813
OpenMP,Needles,77847800,12,4,0.2561
OpenMP,Needles,116771700,12,4,0.3717
OpenMP,Needles,175157550,12,4,0.5432
OpenMP,Needles,262736325,12,4,0.7665
OpenMP,Needles,394104487,12,4,1.0962
OpenMP,Needles,591156730,12,4,1.5545
OpenMP,Needles,886735095,12,4,2.3173
OpenMP,Needles,1330102642,12,4,3.4712
OpenMP,Needles,400000,12,5,0.0097
OpenMP,Needles,600000,12,5,0.0094
OpenMP,Needles,900000,12,5,0.0190
OpenMP,Needles,1350000,12,5,0.0119
OpenMP,Needles,2025000,12,5,0.0224
OpenMP,Needles,3037500,12,5,0.0362
OpenMP,Needles,4556250,12,5,0.0266
OpenMP,Needles,6834375,12,5,0.0419
OpenMP,Needles,10251562,12,5,0.0480
OpenMP,Needles,15377343,12,5,0.0657
OpenMP,Needles,23066015,12,5,0.0798
OpenMP,Needles,34599022,12,5,0.1200
OpenMP,Needles,51898533,12,5,0.2050
OpenMP,Needles,77847800,12,5,0.2386
OpenMP,Needles,116771700,12,5,0.3428
OpenMP,Needles,175157550,12,5,0.4819
OpenMP,Needles,262736325,12,5,0.7421
OpenMP,Needles,394104487,12,5,1.0964
OpenMP,Needles,591156730,12,5,1.6069
OpenMP,Needles,886735095,12,5,2.3553
OpenMP,Needles,1330102642,12,5,3.4518
OpenMP,Needles,400000,12,6,0.0062
OpenMP,Needles,600000,12,6,0.0170
OpenMP,Needles,900000,12,6,0.0136
OpenMP,Needles,1350000,12,6,0.0131
OpenMP,Needles,2025000,12,6,0.0229
OpenMP,Needles,3037500,12,6,0.0312
OpenMP,Needles,4556250,12,6,0.0350
OpenMP,Needles,6834375,12,6,0.0385
OpenMP,Needles,10251562,12,6,0.0489
OpenMP,Needles,15377343,12,6,0.0646
OpenMP,Needles,23066015,12,6,0.0900
OpenMP,Needles,34599022,12,6,0.1290
OpenMP,Needles,51898533,12,6,0.1736
OpenMP,Needles,77847800,12,6,0.2510
OpenMP,Needles,116771700,12,6,0.3682
OpenMP,Needles,175157550,12,6,0.4942
OpenMP,Needles,262736325,12,6,0.7453
OpenMP,Needles,394104487,12,6,1.0746
OpenMP,Needles,591156730,12,6,1.5956
OpenMP,Needles,886735095,12,6,2.4737
OpenMP,Needles,1330102642,12,6,3.5471
OpenMP,Needles,400000,12,7,0.0097
OpenMP,Needles,600000,12,7,0.0115
OpenMP,Needles,900000,12,7,0.0143
OpenMP,Needles,1350000,12,7,0.0184
OpenMP,Needles,2025000,12,7,0.0226
OpenMP,Needles,3037500,12,7,0.0293
OpenMP,Needles,4556250,12,7,0.0365
OpenMP,Needles,6834375,12,7,0.0363
OpenMP,Needles,10251562,12,7,0.0484
OpenMP,Needles,15377343,12,7,0.0642
OpenMP,Needles,23066015,12,7,0.0858
OpenMP,Needles,34599022,12,7,0.1193
OpenMP,Needles,51898533,12,7,0.1708
OpenMP,Needles,77847800,12,7,0.2532
OpenMP,Needles,116771700,12,7,0.3628
OpenMP,Needles,175157550,12,7,0.5386
OpenMP,Needles,262736325,12,7,0.7035
OpenMP,Needles,394104487,12,7,1.0960
OpenMP,Needles,591156730,12,7,1.6103
OpenMP,Needles,886735095,12,7,2.3487
OpenMP,Needles,1330102642,12,7,3.4846
OpenMP,Needles,400000,12,8,0.0070
OpenMP,Needles,600000,12,8,0.0265
OpenMP,Needles,900000,12,8,0.0123
OpenMP,Needles,1350000,12,8,0.0233
OpenMP,Needles,2025000,12,8,0.0148
OpenMP,Needles,3037500,12,8,0.0279
OpenMP,Needles,4556250,12,8,0.0299
OpenMP,Needles,6834375,12,8,0.0421
OpenMP,Needles,10251562,12,8,0.0467
OpenMP,Needles,15377343,12,8,0.0634
OpenMP,Needles,23066015,12,8,0.0889
OpenMP,Needles,34599022,12,8,0.1242
OpenMP,Needles,51898533,12,8,0.1667
OpenMP,Needles,77847800,12,8,0.2497
OpenMP,Needles,116771700,12,8,0.3583
OpenMP,Needles,175157550,12,8,0.5285
OpenMP,Needles,262736325,12,8,0.7393
OpenMP,Needles,394104487,12,8,1.1584
OpenMP,Needles,591156730,12,8,1.6645
OpenMP,Needles,886735095,12,8,2.3675
OpenMP,Needles,1330102642,12,8,3.5548
OpenMP,Needles,400000,12,9,0.0091
OpenMP,Needles,600000,12,9,0.0186
OpenMP,Needles,900000,12,9,0.0207
OpenMP,Needles,1350000,12,9,0.0157
OpenMP,Needles,2025000,12,9,0.0200
OpenMP,Needles,3037500,12,9,0.0310
OpenMP,Needles,4556250,12,9,0.0359
OpenMP,Needles,6834375,12,9,0.0402
OpenMP,Needles,10251562,12,9,0.0469
OpenMP,Needles,15377343,12,9,0.0587
OpenMP,Needles,23066015,12,9,0.0835
OpenMP,Needles,34599022,12,9,0.1201
OpenMP,Needles,51898533,12,9,0.1760
OpenMP,Needles,77847800,12,9,0.2496
OpenMP,Needles,116771700,12,9,0.3668
OpenMP,Needles,175157550,12,9,0.5124
OpenMP,Needles,262736325,12,9,0.7801
OpenMP,Needles,394104487,12,9,1.0487
OpenMP,Needles,591156730,12,9,1.6048
OpenMP,Needles,886735095,12,9,2.5268
OpenMP,Needles,1330102642,12,9,3.5907
OpenMP,Needles,400000,12,10,0.0093
OpenMP,Needles,600000,12,10,0.0194
OpenMP,Needles,900000,12,10,0.0130
OpenMP,Needles,1350000,12,10,0.0285
OpenMP,Needles,2025000,12,10,0.0191
OpenMP,Needles,3037500,12,10,0.0203
OpenMP,Needles,4556250,12,10,0.0270
OpenMP,Needles,6834375,12,10,0.0536
OpenMP,Needles,10251562,12,10,0.0523
OpenMP,Needles,15377343,12,10,0.0691
OpenMP,Needles,23066015,12,10,0.0889
OpenMP,Needles,34599022,12,10,0.1143
OpenMP,Needles,51898533,12,10,0.1660
OpenMP,Needles,77847800,12,10,0.2493
OpenMP,Needles,116771700,12,10,0.3786
OpenMP,Needles,175157550,12,10,0.5037
OpenMP,Needles,262736325,12,10,0.7390
OpenMP,Needles,394104487,12,10,1.0970
OpenMP,Needles,591156730,12,10,1.5967
OpenMP,Needles,886735095,12,10,2.3496
OpenMP,Needles,1330102642,12,10,3.4282
